payment_id,customer_id,amount,payment_method,bank,failure_reason,previous_success_count,previous_failure_count,retry_attempted,retry_delay_minutes,recovered,recovery_time_minutes,treatment_group
P07467,C00139,836.65,upi,HDFC,network_error,6,1,0,0,0,,0
P07468,C00194,220.8,wallet,SBI,insufficient_funds,2,2,1,10,0,,1
P07469,C01185,253.08,upi,ICICI,insufficient_funds,3,0,0,0,0,,0
P07470,C00943,226.18,netbanking,Other,insufficient_funds,5,1,1,30,1,190.0,1
P07471,C00525,354.07,wallet,HDFC,bank_declined,3,1,0,0,0,,0
P07472,C01625,622.4,netbanking,HDFC,timeout,5,2,1,60,1,193.0,1
P07473,C02963,2052.59,upi,ICICI,insufficient_funds,7,2,0,0,1,21.0,0
P07474,C02258,415.79,card,ICICI,bank_declined,3,3,1,30,0,,1
P07475,C00741,552.48,upi,Axis,bank_declined,3,2,0,0,0,,0
P07476,C00862,181.49,upi,Other,insufficient_funds,5,3,1,60,1,23.0,1
P07477,C00954,335.52,upi,Axis,timeout,5,2,0,0,1,220.0,0
P07478,C01303,116.77,upi,Axis,insufficient_funds,8,1,1,10,1,22.0,1
P07479,C01275,2429.11,wallet,HDFC,timeout,9,2,0,0,1,14.0,0
P07480,C01744,131.07,netbanking,Axis,bank_declined,9,2,0,0,1,123.0,0
P07481,C02881,342.99,card,Other,bank_declined,4,3,1,60,1,7.0,1
P07482,C02188,445.6,upi,ICICI,bank_declined,3,3,0,0,1,186.0,0
P07483,C00792,1699.25,wallet,HDFC,bank_declined,9,3,1,30,1,152.0,1
P07484,C00546,576.33,upi,HDFC,bank_declined,3,3,1,10,0,,1
P07485,C01845,184.33,netbanking,Axis,limit_exceeded,3,4,1,120,0,,1
P07486,C01017,398.9,upi,Other,bank_declined,4,2,1,60,1,176.0,1
P07487,C01928,514.23,upi,ICICI,insufficient_funds,2,1,0,0,0,,0
P07488,C01554,313.61,card,Other,bank_declined,7,0,0,0,1,182.0,0
P07489,C00057,293.06,card,SBI,network_error,4,3,1,60,1,65.0,1
P07490,C02160,278.52,wallet,Other,bank_declined,6,2,0,0,1,20.0,0
P07491,C00005,284.19,card,SBI,insufficient_funds,2,5,1,60,0,,1
P07492,C01438,256.76,upi,HDFC,bank_declined,1,2,1,10,1,108.0,1
P07493,C01363,263.13,netbanking,Other,insufficient_funds,4,3,0,0,0,,0
P07494,C01821,387.18,upi,Other,bank_declined,3,2,0,0,0,,0
P07495,C01283,823.39,upi,Other,limit_exceeded,6,2,0,0,1,198.0,0
P07496,C02138,199.82,netbanking,Axis,bank_declined,2,2,1,120,1,121.0,1
P07497,C02664,275.91,netbanking,HDFC,network_error,5,4,1,30,0,,1
P07498,C02939,506.16,wallet,Other,timeout,5,1,0,0,0,,0
P07499,C02746,701.8,upi,ICICI,network_error,3,0,1,60,1,163.0,1
P07500,C01274,1372.49,upi,HDFC,insufficient_funds,4,2,0,0,0,,0
P07501,C02946,797.02,card,Other,insufficient_funds,5,1,1,30,1,65.0,1
P07502,C01132,542.01,card,ICICI,limit_exceeded,4,1,1,120,1,142.0,1
P07503,C00668,476.37,card,Axis,timeout,3,3,1,120,1,91.0,1
P07504,C02642,445.58,upi,ICICI,timeout,1,2,1,30,0,,1
P07505,C02637,215.02,card,HDFC,network_error,4,2,1,120,1,51.0,1
P07506,C02533,640.21,wallet,HDFC,bank_declined,3,3,1,120,1,172.0,1
P07507,C01282,357.93,netbanking,SBI,network_error,2,0,1,10,1,146.0,1
P07508,C02687,540.1,card,SBI,network_error,3,0,0,0,1,114.0,0
P07509,C00997,252.53,card,SBI,network_error,3,4,1,60,0,,1
P07510,C01927,455.08,netbanking,Axis,network_error,1,3,1,30,0,,1
P07511,C00282,253.69,netbanking,HDFC,bank_declined,6,0,1,120,0,,1
P07512,C01228,705.18,netbanking,Axis,bank_declined,3,0,1,60,1,92.0,1
P07513,C02064,405.34,upi,HDFC,network_error,3,0,1,60,1,13.0,1
P07514,C00936,549.0,card,SBI,insufficient_funds,2,2,0,0,1,54.0,0
P07515,C00254,357.02,netbanking,SBI,insufficient_funds,2,6,1,30,1,51.0,1
P07516,C01212,785.26,netbanking,ICICI,timeout,2,1,1,120,0,,1
P07517,C00329,622.61,netbanking,SBI,bank_declined,8,5,0,0,0,,0
P07518,C02592,270.08,card,SBI,limit_exceeded,4,2,1,60,1,182.0,1
P07519,C02831,255.41,upi,Other,bank_declined,2,3,0,0,1,37.0,0
P07520,C01421,891.61,wallet,HDFC,network_error,6,3,1,30,1,51.0,1
P07521,C01541,97.43,card,SBI,network_error,3,1,0,0,0,,0
P07522,C02893,1272.25,netbanking,Other,bank_declined,3,5,1,30,0,,1
P07523,C01193,291.65,card,Other,limit_exceeded,3,4,1,30,1,25.0,1
P07524,C01717,762.5,card,Other,insufficient_funds,4,1,0,0,0,,0
P07525,C02414,630.32,upi,SBI,bank_declined,4,2,1,30,1,186.0,1
P07526,C01202,375.86,netbanking,Axis,bank_declined,10,1,1,10,1,208.0,1
P07527,C00655,599.19,card,Axis,bank_declined,5,2,1,60,1,87.0,1
P07528,C01386,505.82,wallet,HDFC,limit_exceeded,3,3,0,0,1,220.0,0
P07529,C00760,828.42,netbanking,Axis,insufficient_funds,4,3,1,10,1,130.0,1
P07530,C02687,282.43,upi,SBI,bank_declined,4,3,1,30,0,,1
P07531,C01799,773.62,upi,HDFC,timeout,2,2,0,0,0,,0
P07532,C01064,124.96,upi,HDFC,insufficient_funds,5,1,0,0,0,,0
P07533,C02972,730.66,netbanking,HDFC,timeout,4,1,0,0,0,,0
P07534,C00416,484.42,card,ICICI,bank_declined,4,4,1,10,0,,1
P07535,C00255,674.25,upi,SBI,insufficient_funds,4,3,1,60,1,172.0,1
P07536,C01167,738.5,card,SBI,network_error,5,2,0,0,1,202.0,0
P07537,C01877,1341.77,card,Axis,network_error,3,2,1,120,1,116.0,1
P07538,C02758,526.6,upi,Axis,insufficient_funds,6,2,1,120,0,,1
P07539,C02625,262.98,card,SBI,timeout,6,3,0,0,1,69.0,0
P07540,C00900,1718.16,card,ICICI,insufficient_funds,5,1,1,10,1,125.0,1
P07541,C02059,621.95,card,Other,insufficient_funds,7,3,1,10,0,,1
P07542,C00026,884.97,card,ICICI,network_error,6,5,1,60,1,45.0,1
P07543,C00421,369.02,netbanking,ICICI,limit_exceeded,2,3,0,0,1,195.0,0
P07544,C01245,366.66,upi,Axis,insufficient_funds,1,3,1,120,0,,1
P07545,C01877,533.08,netbanking,ICICI,timeout,3,2,1,120,1,19.0,1
P07546,C02544,718.01,upi,Axis,timeout,5,2,0,0,1,69.0,0
P07547,C01261,596.66,card,Axis,insufficient_funds,5,0,1,30,0,,1
P07548,C02285,245.37,netbanking,HDFC,bank_declined,4,3,1,120,1,31.0,1
P07549,C01009,1428.09,card,ICICI,limit_exceeded,5,1,0,0,1,41.0,0
P07550,C00219,213.72,upi,ICICI,insufficient_funds,4,0,0,0,1,223.0,0
P07551,C01511,620.44,card,ICICI,insufficient_funds,3,2,0,0,0,,0
P07552,C01960,501.37,card,SBI,timeout,4,3,0,0,1,153.0,0
P07553,C02509,2890.2,upi,Other,bank_declined,4,0,0,0,0,,0
P07554,C00663,363.59,card,Other,bank_declined,3,1,1,30,0,,1
P07555,C02683,208.87,upi,SBI,insufficient_funds,3,1,0,0,0,,0
P07556,C00990,776.82,upi,ICICI,timeout,3,1,1,10,0,,1
P07557,C00189,346.68,netbanking,Axis,bank_declined,5,6,0,0,0,,0
P07558,C00255,1037.65,upi,SBI,insufficient_funds,6,2,1,60,1,227.0,1
P07559,C00068,909.7,card,Axis,limit_exceeded,2,1,0,0,0,,0
P07560,C00616,807.88,upi,SBI,network_error,4,3,0,0,1,167.0,0
P07561,C02384,286.03,upi,ICICI,bank_declined,2,3,1,10,0,,1
P07562,C02719,902.69,card,ICICI,timeout,2,2,0,0,1,9.0,0
P07563,C02869,2474.37,card,SBI,bank_declined,4,2,1,60,0,,1
P07564,C00874,377.74,upi,ICICI,insufficient_funds,6,4,0,0,0,,0
P07565,C02348,429.44,netbanking,HDFC,timeout,6,1,0,0,1,115.0,0
P07566,C01626,446.44,card,SBI,insufficient_funds,4,2,0,0,0,,0
P07567,C00357,398.54,netbanking,ICICI,limit_exceeded,4,3,0,0,0,,0
P07568,C00256,542.43,card,Axis,bank_declined,3,2,0,0,0,,0
P07569,C01008,499.81,upi,Other,network_error,4,0,0,0,1,116.0,0
P07570,C02401,473.08,wallet,Other,limit_exceeded,4,2,1,10,1,46.0,1
P07571,C01756,264.69,wallet,ICICI,bank_declined,7,0,1,10,1,179.0,1
P07572,C02572,1133.68,upi,Axis,bank_declined,2,2,0,0,1,68.0,0
P07573,C02998,640.6,card,Axis,timeout,8,2,0,0,0,,0
P07574,C02804,971.57,wallet,Other,bank_declined,7,1,1,60,1,125.0,1
P07575,C00284,748.68,card,HDFC,bank_declined,2,1,0,0,1,39.0,0
P07576,C00099,76.7,wallet,HDFC,insufficient_funds,4,2,0,0,1,223.0,0
P07577,C00197,927.95,netbanking,SBI,network_error,1,2,0,0,1,81.0,0
P07578,C02530,869.41,wallet,SBI,network_error,8,3,0,0,1,117.0,0
P07579,C00878,582.99,upi,Axis,insufficient_funds,2,3,1,30,1,155.0,1
P07580,C01869,2251.35,wallet,Other,bank_declined,2,1,1,10,1,176.0,1
P07581,C02663,1024.13,upi,ICICI,bank_declined,0,5,0,0,0,,0
P07582,C02666,997.97,card,SBI,bank_declined,6,2,1,10,1,73.0,1
P07583,C01389,149.97,upi,HDFC,timeout,3,0,1,30,1,78.0,1
P07584,C02416,1262.38,upi,Axis,bank_declined,6,2,1,120,0,,1
P07585,C00570,791.78,upi,SBI,bank_declined,3,3,1,10,0,,1
P07586,C02638,192.76,netbanking,Axis,timeout,6,2,0,0,0,,0
P07587,C01066,616.45,upi,ICICI,timeout,3,2,0,0,1,191.0,0
P07588,C00422,151.14,netbanking,SBI,timeout,4,0,1,10,1,183.0,1
P07589,C02884,795.53,card,Other,timeout,3,2,0,0,0,,0
P07590,C01205,559.52,wallet,ICICI,limit_exceeded,4,4,0,0,0,,0
P07591,C00545,324.19,card,HDFC,timeout,3,1,1,120,0,,1
P07592,C00071,807.44,card,Axis,insufficient_funds,5,2,0,0,1,90.0,0
P07593,C01224,290.04,netbanking,ICICI,insufficient_funds,5,2,0,0,0,,0
P07594,C00768,535.99,netbanking,ICICI,insufficient_funds,7,3,0,0,1,206.0,0
P07595,C02355,1069.61,upi,ICICI,bank_declined,4,2,0,0,0,,0
P07596,C01707,388.26,upi,Axis,insufficient_funds,3,1,0,0,1,48.0,0
P07597,C02425,253.36,upi,Other,timeout,4,3,0,0,1,184.0,0
P07598,C00655,1057.73,card,Axis,network_error,6,1,0,0,0,,0
P07599,C02726,532.57,netbanking,Axis,timeout,5,1,1,120,0,,1
P07600,C02447,2009.18,netbanking,HDFC,insufficient_funds,1,2,0,0,1,166.0,0
P07601,C01797,708.47,upi,Axis,bank_declined,3,2,0,0,0,,0
P07602,C00221,840.59,upi,Axis,bank_declined,6,3,0,0,1,166.0,0
P07603,C00182,635.53,card,Other,network_error,6,4,1,30,0,,1
P07604,C00307,727.57,upi,Axis,timeout,3,5,1,60,1,43.0,1
P07605,C02570,754.8,wallet,Axis,limit_exceeded,4,3,1,120,0,,1
P07606,C01420,792.14,netbanking,Axis,insufficient_funds,3,1,0,0,0,,0
P07607,C01014,225.39,upi,Axis,network_error,6,3,0,0,1,149.0,0
P07608,C02052,270.11,card,HDFC,insufficient_funds,2,1,1,120,0,,1
P07609,C02911,783.01,wallet,HDFC,bank_declined,6,0,0,0,1,15.0,0
P07610,C00848,525.84,card,Axis,timeout,4,1,1,10,1,207.0,1
P07611,C00804,288.79,card,Axis,limit_exceeded,3,1,1,60,0,,1
P07612,C00215,608.31,upi,HDFC,network_error,4,1,1,30,1,58.0,1
P07613,C01444,1524.69,upi,HDFC,bank_declined,3,4,0,0,0,,0
P07614,C00101,563.35,wallet,Axis,insufficient_funds,3,3,0,0,0,,0
P07615,C00573,662.06,card,Axis,timeout,1,2,1,120,0,,1
P07616,C01333,677.14,upi,Other,limit_exceeded,8,3,0,0,0,,0
P07617,C00658,321.42,card,HDFC,timeout,3,2,1,120,1,32.0,1
P07618,C02987,475.58,card,HDFC,network_error,6,3,1,60,1,85.0,1
P07619,C01534,114.18,netbanking,HDFC,network_error,2,1,0,0,0,,0
P07620,C01657,254.43,netbanking,SBI,timeout,3,4,1,30,0,,1
P07621,C00226,466.35,upi,ICICI,limit_exceeded,4,2,0,0,1,95.0,0
P07622,C00105,213.97,netbanking,HDFC,limit_exceeded,2,0,1,120,1,138.0,1
P07623,C01998,485.78,wallet,SBI,network_error,6,3,0,0,1,11.0,0
P07624,C00772,400.48,wallet,ICICI,insufficient_funds,2,1,1,10,0,,1
P07625,C00429,1244.51,card,ICICI,bank_declined,3,1,0,0,1,122.0,0
P07626,C00434,2030.92,card,HDFC,bank_declined,7,1,0,0,1,49.0,0
P07627,C01231,473.82,netbanking,ICICI,insufficient_funds,3,3,0,0,1,206.0,0
P07628,C02730,641.52,upi,SBI,bank_declined,8,0,1,120,1,166.0,1
P07629,C02636,1149.35,upi,HDFC,limit_exceeded,2,6,1,60,1,66.0,1
P07630,C00866,490.86,card,Axis,timeout,2,3,1,10,1,19.0,1
P07631,C02794,661.49,upi,Axis,insufficient_funds,4,2,1,120,1,168.0,1
P07632,C02912,185.77,upi,Axis,insufficient_funds,5,2,1,30,0,,1
P07633,C02416,707.36,card,SBI,limit_exceeded,5,3,0,0,1,110.0,0
P07634,C00251,1204.36,upi,SBI,insufficient_funds,5,0,1,60,1,184.0,1
P07635,C02907,225.32,upi,ICICI,network_error,2,1,1,120,1,122.0,1
P07636,C00856,154.23,upi,SBI,insufficient_funds,6,3,1,10,1,96.0,1
P07637,C01194,1218.91,netbanking,HDFC,insufficient_funds,4,2,0,0,0,,0
P07638,C00561,394.79,card,Other,bank_declined,3,3,0,0,0,,0
P07639,C01470,285.31,upi,Axis,bank_declined,6,0,1,120,0,,1
P07640,C02342,527.3,wallet,ICICI,network_error,2,0,0,0,1,190.0,0
P07641,C00919,336.12,card,ICICI,insufficient_funds,6,3,0,0,0,,0
P07642,C01174,238.76,card,Axis,bank_declined,2,1,0,0,0,,0
P07643,C00433,169.48,upi,Axis,network_error,4,2,0,0,0,,0
P07644,C02107,1742.23,card,HDFC,insufficient_funds,2,2,1,60,1,153.0,1
P07645,C00969,1582.25,card,ICICI,limit_exceeded,3,0,1,60,0,,1
P07646,C00836,413.88,wallet,Axis,insufficient_funds,0,1,0,0,0,,0
P07647,C02247,3079.52,card,SBI,bank_declined,7,0,0,0,1,188.0,0
P07648,C02263,1248.77,card,ICICI,insufficient_funds,1,1,0,0,0,,0
P07649,C00898,476.09,netbanking,SBI,network_error,7,1,0,0,1,84.0,0
P07650,C00472,2414.28,upi,Axis,bank_declined,1,3,1,60,0,,1
P07651,C00247,117.8,netbanking,HDFC,insufficient_funds,4,2,1,10,1,164.0,1
P07652,C02430,425.86,upi,ICICI,network_error,5,1,0,0,1,13.0,0
P07653,C00991,1689.17,wallet,ICICI,limit_exceeded,5,0,0,0,0,,0
P07654,C00927,388.18,card,Axis,limit_exceeded,2,2,1,120,1,194.0,1
P07655,C01192,1120.55,upi,SBI,timeout,3,0,0,0,0,,0
P07656,C02608,248.01,netbanking,Other,insufficient_funds,2,1,0,0,1,213.0,0
P07657,C01075,310.18,card,Axis,limit_exceeded,1,0,1,10,0,,1
P07658,C01835,646.64,netbanking,SBI,limit_exceeded,4,6,0,0,0,,0
P07659,C00689,783.2,netbanking,SBI,insufficient_funds,7,2,0,0,1,53.0,0
P07660,C02428,570.21,wallet,Other,insufficient_funds,3,5,1,120,0,,1
P07661,C02522,368.95,wallet,ICICI,bank_declined,2,4,0,0,0,,0
P07662,C02745,257.1,upi,HDFC,bank_declined,5,1,0,0,0,,0
P07663,C01485,2576.96,upi,Other,bank_declined,7,6,0,0,1,57.0,0
P07664,C02959,629.72,wallet,Axis,insufficient_funds,5,4,0,0,0,,0
P07665,C00960,1068.56,card,SBI,network_error,5,0,1,10,0,,1
P07666,C00478,984.22,upi,Other,timeout,2,2,1,120,0,,1
P07667,C02974,353.96,card,SBI,limit_exceeded,7,4,0,0,1,151.0,0
P07668,C00707,510.4,netbanking,ICICI,bank_declined,3,1,1,30,0,,1
P07669,C02902,287.65,netbanking,SBI,timeout,7,1,1,60,0,,1
P07670,C01138,844.79,netbanking,HDFC,timeout,7,1,1,30,1,159.0,1
P07671,C00754,441.61,wallet,Axis,bank_declined,7,3,1,120,1,97.0,1
P07672,C02551,1540.53,upi,ICICI,limit_exceeded,5,2,1,120,1,32.0,1
P07673,C01660,159.86,upi,SBI,insufficient_funds,8,0,0,0,1,76.0,0
P07674,C02865,701.18,upi,HDFC,limit_exceeded,2,1,1,120,0,,1
P07675,C00588,2930.43,wallet,HDFC,limit_exceeded,2,1,1,120,1,96.0,1
P07676,C01335,295.31,wallet,Axis,insufficient_funds,10,3,1,30,0,,1
P07677,C01493,551.94,wallet,ICICI,bank_declined,8,0,1,30,1,174.0,1
P07678,C01848,385.96,wallet,Axis,network_error,9,1,0,0,0,,0
P07679,C02756,924.11,netbanking,Axis,bank_declined,2,0,1,30,0,,1
P07680,C00207,121.45,wallet,HDFC,limit_exceeded,4,1,1,120,0,,1
P07681,C02199,212.48,card,Other,timeout,2,4,0,0,0,,0
P07682,C02716,246.45,card,SBI,insufficient_funds,2,1,0,0,0,,0
P07683,C02576,913.71,netbanking,ICICI,limit_exceeded,8,3,1,60,1,71.0,1
P07684,C00165,434.67,netbanking,Other,insufficient_funds,4,1,1,120,0,,1
P07685,C02965,315.97,netbanking,Axis,network_error,2,2,0,0,0,,0
P07686,C01999,656.51,netbanking,ICICI,network_error,5,0,0,0,1,209.0,0
P07687,C02085,576.82,card,Axis,insufficient_funds,5,4,0,0,0,,0
P07688,C00333,430.22,wallet,ICICI,network_error,5,1,0,0,0,,0
P07689,C00403,348.04,netbanking,ICICI,limit_exceeded,2,2,1,60,0,,1
P07690,C00414,261.69,upi,SBI,bank_declined,5,3,1,30,1,94.0,1
P07691,C00045,1339.4,upi,HDFC,network_error,5,1,0,0,0,,0
P07692,C02254,1404.21,upi,SBI,bank_declined,4,2,0,0,1,38.0,0
P07693,C00062,196.83,upi,SBI,limit_exceeded,4,2,0,0,1,212.0,0
P07694,C02468,375.39,netbanking,Other,limit_exceeded,3,2,0,0,0,,0
P07695,C00868,676.75,wallet,SBI,bank_declined,4,4,1,10,0,,1
P07696,C01492,262.56,card,ICICI,limit_exceeded,2,1,0,0,0,,0
P07697,C02868,829.15,card,Axis,insufficient_funds,5,3,0,0,1,52.0,0
P07698,C00019,574.22,card,Other,bank_declined,3,4,0,0,1,238.0,0
P07699,C00365,883.26,netbanking,ICICI,bank_declined,3,3,0,0,1,228.0,0
P07700,C02476,2497.73,netbanking,Axis,insufficient_funds,3,3,0,0,1,122.0,0
P07701,C01141,153.24,card,Axis,limit_exceeded,1,2,1,30,0,,1
P07702,C00580,1373.75,card,Other,timeout,6,1,0,0,0,,0
P07703,C00546,341.63,netbanking,SBI,insufficient_funds,5,4,1,120,1,76.0,1
P07704,C01730,806.84,card,Other,timeout,6,2,0,0,1,198.0,0
P07705,C02373,730.36,card,Other,network_error,4,0,0,0,1,174.0,0
P07706,C00055,1326.8,card,Other,timeout,5,1,0,0,0,,0
P07707,C00778,531.32,wallet,Axis,network_error,4,3,1,30,0,,1
P07708,C00042,286.55,card,SBI,bank_declined,1,3,1,30,0,,1
P07709,C01321,603.92,card,HDFC,bank_declined,3,2,0,0,1,89.0,0
P07710,C00231,1657.62,wallet,Axis,insufficient_funds,5,5,0,0,1,111.0,0
P07711,C00453,650.66,card,Other,bank_declined,1,3,1,120,0,,1
P07712,C02442,341.44,netbanking,Axis,insufficient_funds,3,0,0,0,0,,0
P07713,C01546,457.27,card,ICICI,bank_declined,1,1,1,10,1,68.0,1
P07714,C01382,607.58,netbanking,SBI,insufficient_funds,3,3,1,10,0,,1
P07715,C01468,553.33,card,HDFC,network_error,4,1,0,0,1,68.0,0
P07716,C01152,502.51,upi,SBI,limit_exceeded,3,4,0,0,0,,0
P07717,C02739,1014.13,upi,ICICI,timeout,4,6,0,0,0,,0
P07718,C02440,2104.4,netbanking,HDFC,insufficient_funds,7,4,0,0,1,114.0,0
P07719,C01217,991.88,netbanking,Axis,network_error,2,2,1,60,0,,1
P07720,C02652,788.94,wallet,HDFC,timeout,3,2,1,120,1,32.0,1
P07721,C00881,1051.51,upi,Other,timeout,2,3,0,0,0,,0
P07722,C00085,802.2,netbanking,ICICI,bank_declined,5,7,1,10,1,136.0,1
P07723,C01054,564.85,wallet,Other,bank_declined,2,2,1,10,0,,1
P07724,C00049,340.17,card,ICICI,insufficient_funds,7,2,1,30,1,47.0,1
P07725,C01169,340.13,card,Axis,timeout,4,0,1,30,1,77.0,1
P07726,C00069,505.93,netbanking,Axis,bank_declined,3,1,1,10,0,,1
P07727,C02745,626.19,upi,Other,insufficient_funds,3,0,1,10,0,,1
P07728,C02527,1132.14,upi,ICICI,network_error,2,2,1,30,0,,1
P07729,C02868,473.69,upi,ICICI,timeout,2,0,1,60,0,,1
P07730,C01702,399.76,wallet,Axis,insufficient_funds,8,1,0,0,0,,0
P07731,C01599,617.81,card,SBI,bank_declined,3,3,0,0,1,239.0,0
P07732,C02195,689.05,upi,Other,bank_declined,7,4,1,120,1,36.0,1
P07733,C01870,340.12,card,Other,limit_exceeded,2,1,0,0,0,,0
P07734,C01016,308.65,netbanking,ICICI,insufficient_funds,5,2,1,60,0,,1
P07735,C02657,801.28,card,HDFC,timeout,3,0,1,60,0,,1
P07736,C00446,468.58,card,Axis,insufficient_funds,3,1,1,120,0,,1
P07737,C02269,1165.63,wallet,Axis,limit_exceeded,2,0,1,60,1,53.0,1
P07738,C01402,620.26,upi,SBI,bank_declined,2,2,0,0,0,,0
P07739,C02143,485.79,netbanking,HDFC,insufficient_funds,4,1,1,30,0,,1
P07740,C00262,223.74,upi,HDFC,bank_declined,2,2,0,0,0,,0
P07741,C01849,513.78,upi,HDFC,insufficient_funds,3,1,0,0,0,,0
P07742,C00897,256.79,wallet,SBI,insufficient_funds,3,3,1,10,0,,1
P07743,C01095,208.2,wallet,Axis,bank_declined,6,1,0,0,1,56.0,0
P07744,C02267,1470.33,upi,HDFC,limit_exceeded,3,2,1,120,0,,1
P07745,C01557,363.29,wallet,Axis,bank_declined,1,2,1,60,1,48.0,1
P07746,C00092,953.57,netbanking,Axis,network_error,5,2,1,60,1,227.0,1
P07747,C00127,235.18,upi,SBI,timeout,7,1,0,0,1,55.0,0
P07748,C00080,310.48,wallet,Axis,insufficient_funds,5,0,0,0,0,,0
P07749,C01848,291.58,card,ICICI,bank_declined,6,2,1,10,1,101.0,1
P07750,C00983,825.24,netbanking,Axis,limit_exceeded,5,1,0,0,1,170.0,0
P07751,C00916,698.05,card,ICICI,insufficient_funds,3,5,0,0,0,,0
P07752,C02534,202.19,card,HDFC,bank_declined,3,1,1,30,1,163.0,1
P07753,C00694,189.59,netbanking,ICICI,timeout,6,3,0,0,1,135.0,0
P07754,C00025,715.53,wallet,HDFC,bank_declined,7,2,0,0,0,,0
P07755,C00156,1276.67,card,ICICI,limit_exceeded,10,0,1,10,0,,1
P07756,C02680,1233.14,upi,ICICI,bank_declined,5,2,1,120,1,109.0,1
P07757,C01813,296.44,netbanking,HDFC,limit_exceeded,1,5,0,0,0,,0
P07758,C01554,377.05,card,SBI,network_error,1,6,0,0,0,,0
P07759,C01967,711.49,card,Axis,bank_declined,4,2,0,0,0,,0
P07760,C01734,747.75,upi,ICICI,timeout,5,1,1,10,0,,1
P07761,C01081,587.13,upi,Other,limit_exceeded,8,0,1,120,1,178.0,1
P07762,C01629,381.99,netbanking,SBI,bank_declined,6,1,1,60,1,193.0,1
P07763,C00019,687.26,card,Axis,limit_exceeded,5,3,0,0,0,,0
P07764,C01408,552.72,netbanking,SBI,network_error,1,0,0,0,1,8.0,0
P07765,C01217,567.27,upi,SBI,bank_declined,5,5,0,0,1,71.0,0
P07766,C02285,920.8,wallet,HDFC,insufficient_funds,6,0,1,120,0,,1
P07767,C01411,1073.43,upi,Other,bank_declined,1,2,1,120,1,76.0,1
P07768,C00277,629.02,upi,Axis,timeout,3,6,0,0,1,30.0,0
P07769,C00745,606.25,card,SBI,insufficient_funds,4,2,0,0,0,,0
P07770,C00552,441.7,card,HDFC,network_error,5,1,1,60,1,232.0,1
P07771,C01177,540.39,upi,Axis,network_error,7,1,0,0,1,208.0,0
P07772,C00639,838.43,upi,HDFC,network_error,2,0,0,0,1,58.0,0
P07773,C00237,696.43,upi,Axis,limit_exceeded,8,1,1,120,1,155.0,1
P07774,C00998,337.05,netbanking,SBI,timeout,3,0,0,0,0,,0
P07775,C02103,324.71,upi,ICICI,network_error,2,1,0,0,0,,0
P07776,C02004,317.68,card,Other,timeout,7,1,0,0,0,,0
P07777,C01460,1101.35,netbanking,ICICI,timeout,1,2,1,120,0,,1
P07778,C02732,154.15,netbanking,ICICI,limit_exceeded,3,1,0,0,0,,0
P07779,C02157,190.79,card,SBI,timeout,5,0,1,120,0,,1
P07780,C01208,320.43,card,HDFC,timeout,6,1,1,30,0,,1
P07781,C01392,835.15,card,Other,insufficient_funds,3,0,0,0,0,,0
P07782,C02007,408.64,card,ICICI,insufficient_funds,3,1,1,30,0,,1
P07783,C01222,276.24,wallet,HDFC,limit_exceeded,5,4,0,0,0,,0
P07784,C01395,631.73,upi,Other,bank_declined,5,0,1,10,1,94.0,1
P07785,C00373,654.91,netbanking,SBI,insufficient_funds,6,2,1,30,1,168.0,1
P07786,C01521,854.62,netbanking,Other,insufficient_funds,5,1,1,120,1,217.0,1
P07787,C02249,1279.58,card,Axis,timeout,5,3,0,0,1,189.0,0
P07788,C00849,1166.81,upi,SBI,insufficient_funds,5,2,1,60,0,,1
P07789,C02557,726.86,wallet,ICICI,network_error,4,3,1,30,0,,1
P07790,C01346,464.55,card,Axis,network_error,7,2,1,120,1,182.0,1
P07791,C02323,666.18,card,HDFC,insufficient_funds,2,1,0,0,0,,0
P07792,C02259,369.86,card,ICICI,insufficient_funds,1,1,0,0,0,,0
P07793,C00504,919.38,upi,Axis,insufficient_funds,6,1,1,30,1,44.0,1
P07794,C00703,348.05,card,SBI,bank_declined,7,1,0,0,0,,0
P07795,C02090,289.99,upi,Axis,network_error,4,3,1,10,0,,1
P07796,C00315,958.36,card,Axis,insufficient_funds,3,0,1,60,1,23.0,1
P07797,C02836,179.68,card,ICICI,network_error,3,4,1,60,0,,1
P07798,C02377,324.27,card,Axis,limit_exceeded,5,1,0,0,1,55.0,0
P07799,C01041,750.21,card,Other,limit_exceeded,5,3,0,0,0,,0
P07800,C00283,463.88,card,ICICI,timeout,1,1,0,0,1,23.0,0
P07801,C02991,450.64,upi,Other,limit_exceeded,2,2,1,60,1,21.0,1
P07802,C00258,236.19,wallet,Axis,network_error,2,2,0,0,0,,0
P07803,C00575,249.75,netbanking,Other,timeout,2,4,1,10,1,93.0,1
P07804,C00574,433.7,netbanking,SBI,timeout,7,2,0,0,0,,0
P07805,C02660,172.19,netbanking,SBI,limit_exceeded,5,4,1,10,1,157.0,1
P07806,C01043,489.52,wallet,Axis,network_error,3,2,0,0,1,76.0,0
P07807,C01553,1091.65,wallet,Other,bank_declined,3,1,0,0,0,,0
P07808,C02885,1026.27,netbanking,Axis,insufficient_funds,1,1,0,0,0,,0
P07809,C00423,715.74,netbanking,SBI,bank_declined,1,3,1,10,1,75.0,1
P07810,C01490,563.48,card,Other,timeout,7,2,0,0,0,,0
P07811,C01397,465.08,card,SBI,network_error,4,3,1,60,1,190.0,1
